prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-25-01,19206143,-536,-16402,824,-24,-4,-10
FF-0F-26-01,19271679,-488,-16398,844,-24,-4,-10
FF-0F-27-01,19337215,-462,-16382,712,-24,-4,-11
FF-0F-28-01,19402751,-494,-16358,714,-24,-4,-11
FF-0F-29-01,19468287,-472,-16406,840,-24,-4,-12
FF-0F-2A-01,19533823,-494,-16392,854,-24,-4,-12
FF-0F-2B-01,19599359,-496,-16378,726,-24,-3,-11
FF-0F-2C-01,19664895,-464,-16352,794,-24,-3,-11
FF-0F-2D-01,19730431,-466,-16432,758,-24,-4,-11
FF-0F-2E-01,19795967,-484,-16382,812,-24,-4,-11
FF-0F-2F-01,19861503,-500,-16398,670,-25,-4,-10
FF-0F-30-01,19927039,-494,-16382,832,-25,-4,-10
FF-0F-31-01,19992575,-498,-16422,700,-23,-3,-10
FF-0F-32-01,20058111,-426,-16418,864,-23,-3,-10
FF-0F-33-01,20123647,-462,-16424,794,-25,-3,-9
FF-0F-34-01,20189183,-454,-16364,798,-25,-3,-9
FF-0F-35-01,20254719,-510,-16404,730,-24,-4,-9
FF-0F-36-01,20320255,-472,-16362,810,-24,-4,-9
FF-0F-37-01,20385791,-488,-16408,798,-25,-4,-10
FF-0F-38-01,20451327,-498,-16416,718,-25,-4,-10
FF-0F-39-01,20516863,-450,-16378,734,-24,-5,-9
FF-0F-3A-01,20582399,-450,-16436,836,-24,-5,-9
FF-0F-3B-01,20647935,-520,-16364,842,-24,-4,-9
FF-0F-3C-01,20713471,-518,-16402,758,-24,-4,-9
