prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-FD-00,16584703,410,16360,-190,-23,-3,-9
FF-0F-FE-00,16650239,362,16400,-330,-25,-4,-10
FF-0F-FF-00,16715775,380,16330,-326,-25,-4,-10
FF-0F-00-01,16781311,336,16366,-190,-24,-4,-11
FF-0F-01-01,16846847,352,16380,-178,-24,-4,-11
FF-0F-02-01,16912383,362,16328,-314,-24,-3,-11
FF-0F-03-01,16977919,374,16348,-320,-24,-3,-11
FF-0F-04-01,17043455,388,16342,-282,-24,-2,-10
FF-0F-05-01,17108991,362,16372,-204,-24,-2,-10
FF-0F-06-01,17174527,374,16312,-372,-25,-3,-11
FF-0F-07-01,17240063,336,16326,-342,-25,-3,-11
FF-0F-08-01,17305599,326,16398,-212,-24,-5,-10
FF-0F-09-01,17371135,350,16276,-302,-24,-5,-10
FF-0F-0A-01,17436671,398,16448,-320,-24,-3,-11
FF-0F-0B-01,17502207,334,16362,-380,-24,-3,-11
FF-0F-0C-01,17567743,364,16352,-216,-25,-2,-9
FF-0F-0D-01,17633279,332,16306,-292,-25,-2,-9
FF-0F-0E-01,17698815,358,16360,-276,-23,-4,-11
FF-0F-0F-01,17764351,340,16304,-280,-23,-4,-11
FF-0F-10-01,17829887,362,16346,-282,-25,-3,-10
FF-0F-11-01,17895423,376,16414,-172,-25,-3,-10
FF-0F-12-01,17960959,362,16256,-268,-24,-4,-10
FF-0F-13-01,18026495,406,16336,-344,-24,-4,-10
FF-0F-14-01,18092031,382,16366,-296,-24,-4,-10
FF-0F-15-01,18157567,410,16318,-98,-24,-4,-10
FF-0F-16-01,18223103,398,16392,-332,-25,-4,-11
FF-0F-17-01,18288639,346,16264,-308,-25,-4,-11
FF-0F-18-01,18354175,360,16406,-352,-24,-3,-11
FF-0F-19-01,18419711,360,16304,-216,-24,-3,-11
FF-0F-1A-01,18485247,346,16372,-168,-25,-6,-10
FF-0F-1B-01,18550783,376,16452,-346,-25,-6,-10
FF-0F-1C-01,18616319,320,16438,-284,-25,-6,-10
FF-0F-1D-01,18681855,372,16354,-330,-24,-4,-10
FF-0F-1E-01,18747391,348,16348,-272,-24,-4,-10
FF-0F-1F-01,18812927,360,16324,-312,-25,-3,-10
FF-0F-20-01,18878463,352,16446,-326,-25,-3,-10
FF-0F-21-01,18943999,356,16380,-404,-24,-3,-10
FF-0F-22-01,19009535,332,16336,-242,-24,-3,-10
FF-0F-23-01,19075071,378,16396,-248,-24,-4,-11
FF-0F-24-01,19140607,386,16338,-322,-24,-4,-11
