prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-F7-00,16191487,-1532,16306,-38,-61,-4,91
FF-0F-F8-00,16257023,-1620,16140,-120,-103,-326,2
FF-0F-F9-00,16322559,-1780,16144,62,-103,-326,2
FF-0F-FA-00,16388095,-1614,15900,-72,-109,-323,-82
FF-0F-FB-00,16453631,-1672,16282,-402,-109,-323,-82
FF-0F-FD-00,16584703,-1178,15714,620,-150,-197,-218
FF-0F-FE-00,16650239,-992,15940,580,-236,-72,-574
FF-0F-FF-00,16715775,-1942,16040,534,-236,-72,-574
FF-0F-00-01,16781311,-2304,16040,-192,-190,-243,-1002
FF-0F-01-01,16846847,-2064,16210,288,-190,-243,-1002
FF-0F-02-01,16912383,-2304,16368,-264,-252,-112,-1267
FF-0F-03-01,16977919,-3412,16310,506,-252,-112,-1267
FF-0F-04-01,17043455,-3296,16392,-4,-262,-211,-1262
FF-0F-05-01,17108991,-4934,16368,812,-262,-211,-1262
FF-0F-06-01,17174527,-4892,15990,1256,-150,-341,-824
FF-0F-07-01,17240063,-4688,16312,664,-150,-341,-824
FF-0F-08-01,17305599,-3952,16336,-26,-150,-341,-824
FF-0F-09-01,17371135,-4106,16474,-138,-29,-128,-145
FF-0F-0A-01,17436671,-4088,16368,760,-29,-128,-145
FF-0F-0B-01,17502207,-3910,16280,878,12,232,383
FF-0F-0C-01,17567743,-3378,16276,810,12,232,383
FF-0F-0D-01,17633279,-3062,16152,522,113,204,793
FF-0F-0E-01,17698815,-2570,15944,290,113,204,793
FF-0F-0F-01,17764351,-2102,15798,60,201,70,932
FF-0F-10-01,17829887,-1784,15696,-256,201,70,932
FF-0F-11-01,17895423,-1850,15694,248,148,156,745
FF-0F-12-01,17960959,-1298,15854,-210,148,156,745
FF-0F-13-01,18026495,-1372,16064,-164,78,248,365
FF-0F-14-01,18092031,-2140,16270,60,78,248,365
FF-0F-15-01,18157567,-2478,16442,290,6,316,-42
FF-0F-16-01,18223103,-2130,16400,-306,6,316,-42
FF-0F-17-01,18288639,-2616,16342,242,-54,58,-218
FF-0F-18-01,18354175,-2678,16188,406,-54,58,-218
FF-0F-19-01,18419711,-2272,15978,-218,-95,-209,-299
FF-0F-1A-01,18485247,-2078,15758,-44,-95,-209,-299
FF-0F-1B-01,18550783,-1910,15862,-646,-151,-273,-458
FF-0F-1C-01,18616319,-3004,15998,302,-151,-273,-458
FF-0F-1D-01,18681855,-3152,16026,586,-256,-48,-722
FF-0F-1E-01,18747391,-2288,16022,-614,-256,-48,-722
FF-0F-1F-01,18812927,-3542,16212,748,-317,-41,-828
FF-0F-20-01,18878463,-3936,16152,958,-317,-41,-828
FF-0F-21-01,18943999,-3276,15990,434,-258,-118,-806
FF-0F-22-01,19009535,-4550,15942,786,-258,-118,-806
FF-0F-23-01,19075071,-4978,16056,1022,-144,-42,-579
FF-0F-24-01,19140607,-4320,16082,464,-144,-42,-579
FF-0F-25-01,19206143,-4348,16108,854,-25,-56,-105
FF-0F-26-01,19271679,-4084,16184,746,-25,-56,-105
FF-0F-27-01,19337215,-4262,16224,770,95,-31,254
FF-0F-28-01,19402751,-4022,16170,708,95,-31,254
FF-0F-29-01,19468287,-3746,16246,586,95,-31,254
FF-0F-2A-01,19533823,-3666,16028,604,175,-107,543
FF-0F-2B-01,19599359,-3058,16114,98,175,-107,543
FF-0F-2C-01,19664895,-2806,16138,-52,205,-141,689
FF-0F-2D-01,19730431,-2882,16114,-430,205,-141,689
FF-0F-2E-01,19795967,-2410,16128,-640,140,25,678
FF-0F-2F-01,19861503,-2592,16236,-36,140,25,678
FF-0F-30-01,19927039,-3040,16184,794,56,279,620
FF-0F-31-01,19992575,-3032,16204,1866,56,279,620
FF-0F-32-01,20058111,-2680,16310,666,95,348,658
FF-0F-33-01,20123647,-2236,15918,276,95,348,658
FF-0F-34-01,20189183,-1964,15892,-66,243,107,771
FF-0F-35-01,20254719,-1660,16084,50,243,107,771
FF-0F-36-01,20320255,-1622,16048,-278,258,233,638
FF-0F-37-01,20385791,-1262,16274,-520,258,233,638
FF-0F-38-01,20451327,-1942,16252,-378,194,253,409
FF-0F-39-01,20516863,-1514,16206,-406,194,253,409
FF-0F-3A-01,20582399,-1670,16154,-508,113,35,229
FF-0F-3B-01,20647935,-1384,16112,-460,113,35,229
