prefix_hex,prefix_u32_le,accx,accy,accz,gyrx,gyry,gyrz
FF-0F-32-00,3280895,390,-196,16768,-25,-4,-10
FF-0F-33-00,3346431,368,-138,16714,-25,-4,-10
FF-0F-34-00,3411967,382,-152,16740,-24,-3,-9
FF-0F-35-00,3477503,420,-186,16822,-24,-3,-9
FF-0F-36-00,3543039,354,-154,16690,-24,-5,-9
FF-0F-37-00,3608575,334,-58,16674,-24,-5,-9
FF-0F-38-00,3674111,356,-180,16712,-25,-3,-10
FF-0F-39-00,3739647,392,-104,16744,-25,-3,-10
FF-0F-3A-00,3805183,382,-160,16740,-25,-4,-9
FF-0F-3B-00,3870719,360,-128,16758,-25,-4,-9
FF-0F-3C-00,3936255,366,-130,16638,-24,-4,-9
FF-0F-3D-00,4001791,388,-154,16742,-24,-4,-9
FF-0F-3E-00,4067327,374,-192,16782,-24,-4,-9
FF-0F-3F-00,4132863,366,-100,16738,-24,-4,-9
FF-0F-40-00,4198399,414,-208,16698,-25,-5,-9
FF-0F-41-00,4263935,376,-118,16762,-25,-5,-9
FF-0F-42-00,4329471,364,-162,16756,-24,-4,-10
FF-0F-43-00,4395007,364,-204,16734,-24,-4,-10
FF-0F-44-00,4460543,384,-142,16746,-24,-4,-11
FF-0F-45-00,4526079,400,-122,16722,-24,-4,-11
FF-0F-46-00,4591615,386,-178,16748,-24,-3,-10
FF-0F-47-00,4657151,330,-156,16658,-24,-3,-10
FF-0F-48-00,4722687,382,-156,16678,-24,-5,-10
FF-0F-49-00,4788223,386,-180,16770,-24,-5,-10
FF-0F-4A-00,4853759,358,-106,16698,-24,-5,-11
FF-0F-4B-00,4919295,402,-208,16770,-24,-5,-11
FF-0F-4C-00,4984831,420,-130,16696,-24,-4,-9
FF-0F-4D-00,5050367,312,-160,16684,-24,-4,-9
FF-0F-4E-00,5115903,388,-166,16800,-25,-4,-10
FF-0F-4F-00,5181439,386,-190,16756,-25,-4,-10
FF-0F-50-00,5246975,360,-146,16666,-25,-5,-10
FF-0F-51-00,5312511,424,-226,16696,-25,-5,-10
FF-0F-52-00,5378047,376,-58,16752,-25,-5,-10
FF-0F-53-00,5443583,366,-172,16770,-25,-5,-9
FF-0F-54-00,5509119,430,-124,16748,-25,-5,-9
FF-0F-55-00,5574655,352,-148,16692,-24,-4,-10
FF-0F-56-00,5640191,408,-148,16802,-24,-4,-10
FF-0F-57-00,5705727,390,-196,16720,-24,-5,-10
FF-0F-58-00,5771263,386,-88,16698,-24,-5,-10
FF-0F-59-00,5836799,378,-196,16690,-24,-5,-11
FF-0F-5A-00,5902335,376,-96,16736,-24,-5,-11
FF-0F-5B-00,5967871,376,-108,16778,-23,-4,-11
FF-0F-5C-00,6033407,404,-130,16720,-23,-4,-11
FF-0F-5D-00,6098943,352,-168,16686,-24,-4,-9
